,id,sex,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_desc,time_in_custody_in_days,time_in_jail_in_days,African-American_race,Asian_race,Hispanic_race,Native American_race,Other_race,Felony_c_charge_degree,High_score_text,Low_score_text,High_v_score_text
2624,4012,1,21,0,0,0,1,0.4686311523061437,37.0,1.0,1,0,0,0,0,1,0,0,0
2305,3519,1,46,0,0,0,8,0.4391918395352028,9.0,279.0,1,0,0,0,0,1,0,1,0
4949,7563,0,33,0,0,0,1,0.4711053847741047,1.0,0.0,0,0,0,0,0,0,0,1,0
1671,2554,0,49,0,0,0,8,0.4391918395352028,9.0,8.0,0,0,0,0,0,1,0,1,0
4875,7451,1,63,0,0,0,1,0.3789268871010585,0.0,0.0,0,0,0,0,0,0,0,1,0
376,569,0,24,0,0,0,0,0.4821006283233208,1.0,1.0,1,0,0,0,0,1,0,1,0
6572,10059,0,43,0,0,0,6,0.471343537583306,0.0,0.0,1,0,0,0,0,1,0,0,0
3734,5726,0,48,0,0,0,1,0.2704275238757435,47.0,1.0,0,0,0,0,0,0,0,1,0
1191,1834,1,31,0,0,0,0,-0.0096306890379694,78.0,77.0,0,0,0,0,0,1,0,1,0
5304,8119,1,27,0,0,0,2,0.4391918395352028,8.0,1.0,1,0,0,0,0,1,0,0,0
6495,9941,1,25,0,0,0,1,0.4391918395352028,1.0,0.0,0,0,1,0,0,1,0,1,0
7029,10762,0,26,0,0,0,1,0.0011602178111783,5.0,5.0,0,0,1,0,0,0,0,1,0
2710,4144,1,21,0,0,1,0,0.4686311523061437,2.0,2.0,1,0,0,0,0,1,1,0,1
4235,6488,0,50,0,0,0,0,0.3789268871010585,2.0,1.0,0,0,0,0,0,0,0,1,0
3349,5147,1,22,0,0,0,0,0.471343537583306,7.0,6.0,0,0,0,0,1,1,0,0,0
1403,2156,1,45,0,0,0,1,0.3831073113989042,2.0,27.0,0,0,0,0,0,1,0,0,0
3380,5186,1,54,0,0,0,11,0.4391918395352028,1.0,1.0,1,0,0,0,0,1,1,0,0
4626,7100,1,25,0,0,0,11,0.3789268871010585,21.0,29.0,1,0,0,0,0,0,1,0,0
361,542,1,23,1,0,0,3,0.3847189713237704,321.0,0.0,1,0,0,0,0,1,1,0,1
5407,8266,1,26,0,0,0,3,0.4391918395352028,0.0,0.0,1,0,0,0,0,1,0,0,0
2401,3669,0,41,0,0,0,12,0.5686891713440554,13.0,10.0,0,0,0,0,0,1,0,0,0
304,450,1,21,0,0,0,1,0.4929129084966991,11.0,36.0,1,0,0,0,0,1,0,0,0
1921,2926,1,23,0,0,0,0,0.5407152345120689,1.0,0.0,1,0,0,0,0,1,0,1,0
3788,5808,1,43,0,0,0,8,0.7742632058007154,15.0,348.0,1,0,0,0,0,1,0,0,0
1754,2672,1,30,1,0,0,5,0.24300747643372,3.0,2.0,1,0,0,0,0,1,1,0,0
1411,2168,1,35,0,0,0,0,0.4483640514748239,6.0,1.0,0,0,1,0,0,0,0,1,0
1859,2835,1,29,0,0,0,10,0.4391918395352028,5.0,4.0,0,0,0,0,0,1,0,0,0
3780,5793,0,36,0,0,0,1,0.6003440908766216,13.0,0.0,1,0,0,0,0,1,0,1,0
7134,10934,1,41,0,0,0,0,0.2704275238757435,0.0,0.0,0,0,0,0,0,0,0,1,0
5955,9129,1,26,0,0,0,2,0.2733723583322921,33.0,33.0,1,0,0,0,0,1,0,0,0
1118,1716,1,26,0,0,0,11,0.4391918395352028,56.0,56.0,0,0,0,0,0,1,0,1,0
316,467,1,24,0,1,0,9,0.4743839107769999,5.0,4.0,0,0,0,0,1,1,1,0,1
3829,5865,1,31,0,0,0,4,0.4391918395352028,29.0,2.0,1,0,0,0,0,1,0,0,0
2136,3283,1,70,0,0,0,0,0.1077017448773867,1.0,0.0,0,0,0,0,0,0,0,1,0
172,262,0,37,0,0,0,6,0.6003440908766216,188.0,105.0,0,0,0,0,0,1,1,0,0
873,1330,1,42,0,0,0,3,0.6003440908766216,7.0,0.0,0,0,0,0,0,1,0,1,0
6092,9326,1,35,0,0,0,3,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,0,0
2620,4006,1,54,0,0,0,1,0.471343537583306,22.0,0.0,0,0,0,0,0,1,0,1,0
2100,3217,1,26,0,0,0,0,0.5743903491748831,1.0,0.0,0,0,0,0,0,1,0,1,0
2469,3771,1,25,0,1,1,5,0.4391918395352028,4.0,155.0,1,0,0,0,0,1,1,0,1
772,1173,1,41,0,0,0,8,0.6003440908766216,1.0,0.0,1,0,0,0,0,1,0,0,0
7105,10888,0,26,0,0,0,4,0.6158406544877275,7.0,0.0,1,0,0,0,0,1,1,0,0
2318,3540,1,23,0,0,0,0,0.5708957833948396,1.0,1.0,0,0,0,0,0,1,0,1,0
2362,3616,1,48,1,0,0,10,0.54244724459776,4.0,4.0,1,0,0,0,0,1,0,0,0
1158,1783,1,21,0,0,0,0,0.5070136744078003,38.0,4.0,0,0,1,0,0,1,0,1,0
6261,9593,0,46,0,0,0,0,0.2779359765165556,0.0,0.0,0,0,0,0,0,1,0,1,0
2450,3741,1,36,0,0,0,15,0.4391918395352028,11.0,1.0,1,0,0,0,0,1,0,0,0
6023,9231,1,35,0,0,1,3,0.6003440908766216,1.0,1.0,0,0,0,0,0,1,0,1,0
457,696,0,34,0,0,0,4,0.4391918395352028,16.0,97.0,0,0,0,1,0,1,0,0,0
1444,2220,1,52,0,0,0,15,0.2704275238757435,0.0,0.0,1,0,0,0,0,0,0,1,0
4521,6936,1,23,0,0,0,1,0.5743903491748831,120.0,120.0,1,0,0,0,0,1,0,0,1
532,818,1,25,0,0,0,0,0.3680063572924454,15.0,0.0,0,0,0,0,0,1,0,1,0
2391,3657,0,26,0,0,0,0,0.4711053847741047,1.0,1.0,1,0,0,0,0,0,0,1,0
4967,7589,1,26,0,0,0,2,0.471343537583306,148.0,148.0,1,0,0,0,0,1,0,1,0
5480,8384,0,39,0,0,0,3,0.0002439559845902,0.0,0.0,1,0,0,0,0,1,0,1,0
3523,5405,1,41,0,0,0,5,0.3782583322229698,1.0,0.0,1,0,0,0,0,0,0,0,0
1697,2589,0,34,0,0,0,5,0.7414516586482477,1.0,1.0,0,0,1,0,0,1,0,1,0
2921,4473,1,30,0,0,0,0,0.2072635172024184,1.0,0.0,1,0,0,0,0,0,0,1,0
348,522,1,37,0,0,0,0,-0.0054844488969067,2.0,19.0,0,0,0,0,0,1,0,1,0
6267,9604,1,18,1,0,1,4,0.4391918395352028,24.0,23.0,1,0,0,0,0,1,0,0,1
1507,2318,1,22,0,0,0,0,0.471343537583306,1.0,0.0,0,0,0,0,0,1,0,0,0
3841,5885,1,46,0,0,0,2,0.4391918395352028,1429.0,2.0,0,0,0,0,0,1,0,1,0
2862,4391,1,28,0,0,0,3,0.5315615164080014,0.0,0.0,1,0,0,0,0,0,0,1,0
613,943,1,29,0,0,0,2,0.3664433400308426,25.0,25.0,0,0,0,0,0,0,0,1,0
5638,8629,1,38,0,0,0,1,0.4391918395352028,1.0,0.0,0,0,0,0,1,1,0,1,0
1152,1772,1,37,0,1,0,4,0.4391918395352028,0.0,0.0,0,0,1,0,0,1,0,1,0
2607,3992,1,27,0,1,1,8,0.5435751671576845,9.0,1.0,0,0,1,0,0,1,0,0,0
5044,7705,0,55,0,0,0,2,0.6003440908766216,19.0,2.0,0,0,0,0,0,1,0,1,0
5984,9174,0,20,0,0,0,0,0.5666953454066385,8.0,2.0,0,0,0,0,0,1,1,0,0
2976,4560,1,37,0,0,0,1,0.3789268871010585,1.0,0.0,0,0,1,0,0,0,0,1,0
7181,10997,1,23,0,0,0,0,0.4581791954731591,2.0,1.0,1,0,0,0,0,1,0,1,0
931,1431,1,25,0,0,0,1,0.6003440908766216,7.0,1.0,0,0,0,0,0,1,0,0,0
6363,9748,1,28,0,0,0,11,0.4135571094738751,2.0,2.0,1,0,0,0,0,1,0,0,0
6445,9867,1,41,0,0,0,6,0.5894109700044979,6.0,6.0,1,0,0,0,0,1,0,1,0
5313,8133,1,43,0,0,0,1,0.3664433400308426,10.0,31.0,1,0,0,0,0,1,0,0,0
4119,6304,1,27,0,0,0,9,1.0016194360980517,40.0,0.0,1,0,0,0,0,1,1,0,1
5562,8507,0,20,0,0,0,1,0.3789268871010585,1.0,1.0,0,0,0,0,1,0,0,1,0
6668,10212,1,67,0,0,0,3,0.2527833130815687,0.0,0.0,1,0,0,0,0,1,0,1,0
472,720,1,51,0,0,0,0,0.3664433400308426,35.0,35.0,0,0,0,0,0,1,0,1,0
2595,3978,0,24,0,0,0,1,0.798467289379897,0.0,0.0,0,0,0,0,0,1,0,1,0
912,1393,1,49,0,0,0,3,0.4391918395352028,1.0,0.0,1,0,0,0,0,1,0,1,0
1512,2326,1,32,0,0,0,12,0.6003440908766216,1.0,1.0,1,0,0,0,0,1,1,0,0
6124,9376,1,29,0,0,0,0,0.5722961746655482,1.0,1.0,0,0,0,0,1,1,0,1,0
1138,1749,0,62,0,0,0,0,0.4213248724413568,0.0,0.0,0,0,0,0,0,0,0,1,0
2626,4014,1,34,1,0,0,11,0.4391918395352028,1.0,1.0,1,0,0,0,0,1,1,0,0
5491,8403,1,19,0,0,0,0,0.4743839107769999,57.0,0.0,1,0,0,0,0,1,0,1,0
1552,2389,1,34,0,0,0,3,0.4391918395352028,1.0,0.0,1,0,0,0,0,0,0,1,0
3,5,1,23,0,1,0,1,0.3680063572924454,0.0,0.0,1,0,0,0,0,1,1,0,0
2656,4062,1,26,0,0,0,0,0.2733723583322921,2.0,1.0,0,0,0,0,0,1,0,1,0
6123,9375,0,26,0,0,0,5,0.5070136744078003,1.0,1.0,1,0,0,0,0,1,0,0,0
1143,1756,0,56,0,0,0,1,0.4391918395352028,11.0,4.0,0,0,0,0,0,1,0,1,0
6320,9686,1,24,0,0,0,0,0.3847189713237704,1.0,0.0,1,0,0,0,0,1,0,1,0
5855,8961,1,20,0,1,0,1,0.4391918395352028,105.0,5.0,0,0,0,1,0,1,1,0,1
2965,4537,1,41,0,0,0,8,0.3664433400308426,0.0,1.0,1,0,0,0,0,1,0,1,0
1969,2997,1,32,0,0,0,21,0.7742632058007154,64.0,64.0,1,0,0,0,0,1,1,0,1
4990,7635,1,61,0,0,0,0,0.5846181494185388,38.0,0.0,0,0,0,0,0,0,0,1,0
4045,6185,1,27,0,0,0,3,0.4391918395352028,8.0,7.0,1,0,0,0,0,1,1,0,0
3295,5063,0,21,0,0,0,1,0.3789268871010585,0.0,0.0,1,0,0,0,0,0,0,0,0
5045,7706,1,68,0,0,0,0,0.2072635172024184,1.0,0.0,0,0,1,0,0,0,0,1,0
46,67,1,35,1,0,1,13,0.5070136744078003,1.0,0.0,1,0,0,0,0,1,1,0,0
4038,6175,1,26,0,0,0,2,0.4391918395352028,37.0,37.0,1,0,0,0,0,1,0,1,0
2820,4323,1,23,0,0,0,1,0.4391918395352028,1.0,1.0,1,0,0,0,0,0,0,1,0
1985,3027,1,46,0,0,0,5,0.5407152345120689,2.0,202.0,1,0,0,0,0,1,0,1,0
619,949,0,19,0,0,0,2,0.6003440908766216,48.0,22.0,0,0,0,0,0,1,1,0,0
3162,4848,1,30,0,0,0,1,0.3789268871010585,0.0,0.0,1,0,0,0,0,0,1,0,1
4370,6690,1,25,0,1,0,7,0.4743839107769999,37.0,20.0,1,0,0,0,0,1,1,0,1
6594,10092,1,66,0,0,0,5,0.6003440908766216,3.0,0.0,1,0,0,0,0,1,0,1,0
1277,1957,1,30,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
5363,8207,1,31,0,0,0,3,0.3789268871010585,2.0,1.0,0,0,0,0,0,0,0,1,0
5685,8702,1,29,0,0,0,12,0.3622173124610141,39.0,39.0,0,0,0,0,0,0,0,0,0
6394,9796,1,54,0,0,0,2,0.3789268871010585,2.0,1.0,0,0,0,0,1,0,0,1,0
7070,10835,1,23,0,0,0,2,0.4266787584529609,2.0,2.0,0,0,1,0,0,1,0,0,0
4726,7242,0,22,0,0,0,0,0.3789268871010585,1.0,1.0,1,0,0,0,0,0,0,1,0
5092,7781,1,20,1,0,0,1,0.4391918395352028,15.0,14.0,1,0,0,0,0,1,1,0,0
5902,9043,1,32,0,0,0,5,0.4391918395352028,5.0,0.0,0,0,0,0,0,1,0,0,0
4753,7280,1,39,0,0,0,19,0.3789268871010585,0.0,0.0,1,0,0,0,0,0,0,0,0
5951,9125,1,51,0,0,0,1,0.3789268871010585,2.0,1.0,0,0,0,0,0,0,0,1,0
5152,7889,1,36,0,0,0,0,0.471343537583306,1772.0,0.0,0,0,0,0,0,1,0,1,0
342,511,1,33,0,0,0,3,0.3664433400308426,3.0,3.0,0,0,0,0,1,1,0,1,0
2601,3985,1,29,0,1,0,17,0.3664433400308426,2.0,2.0,0,0,1,0,0,1,0,0,0
4713,7226,1,43,0,0,0,6,0.6003440908766216,107.0,9.0,0,0,0,0,0,1,0,1,0
129,197,1,30,0,0,0,1,0.2854769448535301,4.0,3.0,0,0,0,0,0,0,0,1,0
5017,7670,1,26,0,0,0,4,0.3847189713237704,80.0,1.0,1,0,0,0,0,1,0,0,0
1343,2070,1,32,0,0,0,2,0.4391918395352028,109.0,109.0,1,0,0,0,0,0,1,0,0
2809,4306,1,22,0,1,1,3,0.4391918395352028,319.0,319.0,1,0,0,0,0,1,1,0,1
678,1036,1,27,0,0,0,3,0.471343537583306,1.0,0.0,1,0,0,0,0,1,0,1,0
6884,10526,1,42,0,0,0,5,0.4391918395352028,1.0,0.0,0,0,0,0,0,1,0,0,0
2955,4518,1,24,0,0,0,5,0.54244724459776,1.0,0.0,1,0,0,0,0,1,0,1,0
5715,8747,1,25,0,0,0,5,0.5178204111103699,1.0,0.0,0,0,0,0,0,1,1,0,0
3211,4934,1,26,0,0,0,0,0.3789268871010585,1.0,1.0,0,0,0,0,0,0,0,1,0
6064,9282,0,22,0,0,0,0,0.471343537583306,0.0,0.0,1,0,0,0,0,1,0,0,0
1214,1868,1,23,0,0,0,0,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,1,0,1
5435,8309,1,26,0,1,0,6,0.4391918395352028,15.0,1.0,1,0,0,0,0,0,0,0,0
2334,3564,1,27,0,0,1,8,0.5894109700044979,5.0,1.0,1,0,0,0,0,1,0,0,0
5248,8036,1,42,0,0,0,1,0.2704275238757435,1.0,0.0,0,0,1,0,0,0,0,1,0
618,948,0,22,0,0,0,0,0.0098631071723347,8.0,7.0,1,0,0,0,0,0,0,0,0
1774,2698,0,60,0,0,0,0,0.5267769160164757,1.0,1.0,0,0,0,0,0,1,0,1,0
6666,10210,1,32,0,0,0,0,0.3646630927902778,1.0,0.0,1,0,0,0,0,0,1,0,0
5704,8732,1,32,0,0,0,2,0.3789268871010585,1.0,1.0,1,0,0,0,0,0,0,0,0
484,738,1,21,0,0,1,2,0.4184397546311481,9.0,8.0,0,0,0,0,0,0,1,0,1
4135,6335,1,25,0,0,0,0,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,0,1,0
257,381,1,23,0,0,1,1,0.4391918395352028,1.0,1.0,0,0,1,0,0,1,0,0,0
1087,1673,1,29,0,0,0,7,0.5698100175896039,22.0,45.0,0,0,0,0,0,0,0,0,0
5874,8995,1,55,0,0,0,7,0.5074261190476483,18.0,0.0,0,0,0,0,0,1,1,0,1
4930,7537,1,37,0,0,0,2,0.5743903491748831,1.0,1.0,0,0,1,0,0,1,0,1,0
1558,2398,0,56,0,0,0,1,0.4743839107769999,1.0,1.0,0,0,0,0,0,1,0,1,0
372,563,0,50,0,0,0,1,0.3789268871010585,20.0,0.0,0,0,0,0,0,0,0,1,0
1236,1897,1,21,1,0,1,1,0.4671727745893927,2.0,36.0,0,0,0,0,0,1,0,0,1
268,398,1,22,0,0,1,0,0.3847189713237704,7.0,2.0,0,0,1,0,0,1,0,0,0
4811,7359,1,21,0,0,0,1,0.3680063572924454,19.0,0.0,0,0,0,0,0,1,0,1,0
5000,7648,1,24,0,0,0,0,0.3789268871010585,2.0,1.0,1,0,0,0,0,0,0,1,0
2274,3470,1,23,0,0,0,1,0.4391918395352028,1.0,1.0,1,0,0,0,0,1,0,1,0
6749,10333,1,40,0,0,0,1,0.4391918395352028,3.0,1.0,0,0,0,0,1,1,0,1,0
3705,5678,1,38,0,1,0,16,0.3305957488289079,242.0,241.0,1,0,0,0,0,1,1,0,1
4470,6852,1,27,0,0,0,0,0.5708957833948396,54.0,54.0,0,0,0,0,1,1,0,1,0
2316,3538,1,21,0,0,0,1,0.471343537583306,42.0,0.0,1,0,0,0,0,1,0,1,0
5598,8570,1,45,0,0,0,0,0.471343537583306,14.0,1.0,0,0,0,0,0,1,0,0,0
1753,2671,1,29,0,1,1,7,0.471343537583306,2.0,2.0,1,0,0,0,0,1,1,0,0
2725,4169,1,35,0,0,0,2,0.3789268871010585,0.0,0.0,0,0,0,0,0,0,0,1,0
4850,7420,1,29,0,0,0,0,0.471343537583306,14.0,1.0,0,0,0,0,0,1,0,1,0
4812,7360,0,24,0,0,0,2,0.4391918395352028,3.0,2.0,0,0,0,0,0,1,0,1,0
4014,6145,1,37,0,0,0,6,0.3789268871010585,270.0,0.0,1,0,0,0,0,0,0,0,0
1401,2154,1,21,0,0,0,0,0.3772786287250498,2.0,1.0,0,0,0,0,1,1,0,0,1
2281,3483,1,39,0,0,0,0,0.5323850226964747,5.0,2.0,0,0,0,0,0,0,0,1,0
1915,2915,1,38,0,0,0,2,0.4391918395352028,49.0,47.0,0,0,0,0,0,1,0,1,0
5405,8264,1,30,0,0,0,1,0.5267769160164757,14.0,1.0,1,0,0,0,0,1,0,1,0
4261,6525,1,51,0,0,0,1,0.5435751671576845,38.0,0.0,0,0,0,0,0,1,0,1,0
989,1530,1,69,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,1,0,0,0,0,1,0
6311,9668,0,28,0,0,0,0,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,0,1,0
6857,10489,0,22,0,0,0,1,0.3789268871010585,0.0,0.0,0,0,0,0,0,0,1,0,1
39,55,1,29,0,0,0,0,0.4711053847741047,0.0,0.0,0,0,0,0,0,0,0,1,0
2019,3085,1,21,0,0,0,0,0.6632150983387487,81.0,50.0,1,0,0,0,0,1,0,0,0
5367,8212,1,33,0,0,0,0,0.471343537583306,1.0,0.0,0,0,0,0,0,1,0,1,0
3458,5313,1,30,0,0,0,0,0.1077017448773867,0.0,0.0,0,0,0,0,0,0,0,1,0
1489,2290,1,32,0,0,0,1,0.4968077795161603,1.0,1.0,1,0,0,0,0,1,0,1,0
2925,4479,1,33,0,0,0,2,0.3789268871010585,1.0,1.0,1,0,0,0,0,0,0,1,0
553,851,1,63,0,0,0,1,0.1077017448773867,6.0,5.0,0,0,0,0,0,0,0,1,0
3704,5677,1,63,0,0,0,10,0.8352334663617329,2.0,2.0,0,0,0,0,0,1,0,1,0
4314,6602,1,29,0,0,0,1,0.4686311523061437,19.0,33.0,0,0,0,0,0,1,0,1,0
831,1257,1,22,0,0,1,1,0.3789268871010585,1.0,1.0,1,0,0,0,0,0,0,0,1
6723,10296,1,40,0,0,0,1,0.4391918395352028,76.0,75.0,1,0,0,0,0,1,0,1,0
702,1069,1,53,0,0,0,1,0.4391918395352028,6.0,6.0,0,0,0,0,0,1,0,1,0
1263,1938,0,44,0,0,0,1,0.2704275238757435,0.0,4.0,0,0,0,0,0,0,0,0,0
2283,3485,1,28,0,0,0,4,0.5070136744078003,2.0,2.0,1,0,0,0,0,1,0,1,0
3695,5667,1,35,0,0,0,5,0.7593793641603088,1.0,2.0,0,0,1,0,0,0,0,0,0
3449,5294,1,44,0,0,0,7,0.4391918395352028,4.0,1.0,1,0,0,0,0,1,0,1,0
4204,6441,1,36,0,0,0,4,0.2527833130815687,56.0,1.0,1,0,0,0,0,1,0,0,0
2395,3661,1,58,0,0,0,16,0.4391918395352028,43.0,68.0,1,0,0,0,0,1,0,0,0
5694,8716,1,30,0,0,0,0,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,0,1,0
535,823,1,42,0,0,0,14,0.5802334606260044,68.0,1.0,1,0,0,0,0,1,0,0,0
3056,4679,1,40,0,0,0,0,0.2704275238757435,0.0,0.0,0,0,0,0,0,0,0,1,0
3208,4931,1,50,0,0,0,0,0.3664433400308426,79.0,35.0,0,0,0,0,0,1,0,1,0
2563,3924,0,37,0,0,0,13,0.54244724459776,1.0,1.0,1,0,0,0,0,1,0,0,0
3803,5827,1,23,0,0,0,2,0.3789268871010585,1.0,1.0,1,0,0,0,0,0,0,1,0
231,345,1,52,0,0,0,0,0.0068786590818181,1.0,0.0,0,0,0,0,0,1,0,1,0
3935,6022,1,58,0,0,0,5,0.471343537583306,414.0,1.0,0,0,0,0,0,1,0,1,0
629,964,1,23,0,1,0,3,0.997579179437016,9.0,9.0,0,0,0,0,0,1,0,0,0
681,1039,1,30,0,0,0,15,0.5894109700044979,20.0,20.0,1,0,0,0,0,1,1,0,0
5841,8941,1,23,0,0,1,1,0.6849587909234305,69.0,19.0,0,0,0,0,0,1,0,0,0
7160,10967,1,34,0,0,0,3,0.3787533268251586,2.0,2.0,1,0,0,0,0,0,0,1,0
3137,4809,0,39,0,0,0,8,1.0016194360980517,32.0,31.0,0,0,0,0,0,1,0,0,0
6737,10315,1,44,0,0,0,0,0.3664433400308426,3.0,0.0,1,0,0,0,0,1,0,1,0
2097,3212,1,25,0,0,0,0,1.0079336905478034,44.0,1.0,1,0,0,0,0,1,0,0,0
2723,4165,1,22,0,0,0,0,0.3772786287250498,11.0,11.0,1,0,0,0,0,1,0,0,0
5733,8771,1,46,0,0,0,1,0.3646630927902778,1.0,0.0,0,0,1,0,0,0,0,1,0
273,404,1,25,0,0,0,0,0.293919352725372,5.0,0.0,0,0,0,0,0,1,0,0,0
690,1055,1,33,0,0,0,4,0.4391918395352028,1653.0,339.0,1,0,0,0,0,1,1,0,0
6827,10444,1,30,1,0,0,8,0.4391918395352028,1.0,0.0,1,0,0,0,0,1,0,0,0
4171,6389,0,29,0,0,0,6,0.6003440908766216,9.0,67.0,0,0,0,0,0,1,0,0,0
3404,5219,0,56,0,0,0,10,0.6003440908766216,3.0,41.0,0,0,0,0,0,1,0,0,0
1241,1905,1,27,0,0,0,0,0.3260582112567357,10.0,2.0,0,0,0,0,1,1,0,1,0
7009,10720,1,22,0,0,0,1,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,0,0,0
1936,2946,1,25,0,0,0,1,0.6849587909234305,1.0,1.0,0,0,0,0,0,1,0,1,0
3945,6040,1,29,0,0,0,0,0.3789268871010585,2.0,1.0,1,0,0,0,0,0,1,0,1
2730,4179,1,22,0,0,0,0,0.4821006283233208,0.0,0.0,1,0,0,0,0,1,0,1,0
6971,10659,1,30,0,1,1,18,0.6849587909234305,42.0,61.0,1,0,0,0,0,1,1,0,1
6418,9830,1,48,0,0,0,0,0.6003440908766216,1.0,1.0,0,0,0,0,0,1,0,1,0
6084,9311,0,58,0,0,0,1,0.4391918395352028,1.0,0.0,0,0,1,0,0,1,0,0,0
6696,10254,1,27,1,1,0,11,0.580654516840364,3.0,3.0,1,0,0,0,0,1,1,0,1
2388,3653,1,26,0,0,0,0,0.471343537583306,1.0,0.0,1,0,0,0,0,1,0,1,0
1056,1630,0,49,0,0,0,4,0.4391918395352028,4.0,3.0,0,0,0,0,0,1,0,0,0
7021,10750,0,52,0,0,0,0,0.3789268871010585,1.0,1.0,0,0,0,0,0,0,0,1,0
4400,6737,1,24,0,0,0,2,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,0,1,0
3085,4720,0,28,0,0,0,3,0.8069630939043965,0.0,0.0,0,0,0,0,0,1,1,0,0
4500,6901,0,23,0,0,0,0,0.4637721207306397,0.0,0.0,1,0,0,0,0,1,0,0,0
4233,6485,1,56,0,0,0,0,0.4088809184844745,7.0,6.0,1,0,0,0,0,1,0,1,0
5567,8515,0,36,0,0,0,1,0.471343537583306,1.0,1.0,1,0,0,0,0,1,0,1,0
6167,9442,1,25,0,0,0,1,0.4968077795161603,1.0,1.0,1,0,0,0,0,1,1,0,1
1525,2349,1,45,0,0,0,3,0.3772786287250498,36.0,36.0,1,0,0,0,0,1,1,0,0
477,727,1,56,0,0,0,0,0.471343537583306,1.0,0.0,0,0,0,0,0,1,0,1,0
5404,8263,1,61,0,0,0,9,0.4391918395352028,96.0,95.0,1,0,0,0,0,1,0,1,0
4671,7164,1,58,0,0,0,1,0.6003440908766216,2.0,1.0,0,0,0,0,0,1,0,1,0
6471,9906,1,43,0,0,0,4,0.3944419827348675,1.0,1.0,0,0,0,0,0,0,0,1,0
6244,9566,1,24,0,0,0,1,0.3680063572924454,19.0,0.0,0,0,0,0,0,1,1,0,0
5474,8375,1,51,0,0,0,21,0.4391918395352028,489.0,449.0,1,0,0,0,0,1,1,0,0
809,1230,1,24,0,0,1,0,0.5178204111103699,1.0,0.0,1,0,0,0,0,1,0,1,0
1467,2259,1,36,0,0,0,5,0.4391918395352028,11.0,11.0,1,0,0,0,0,1,0,1,0
1541,2372,1,46,0,0,0,0,0.5178204111103699,1.0,0.0,1,0,0,0,0,1,0,0,0
5826,8920,0,35,0,0,0,7,0.5178204111103699,1.0,2.0,1,0,0,0,0,1,0,1,0
3491,5363,1,27,0,0,0,1,0.3789268871010585,2.0,2.0,1,0,0,0,0,0,0,1,0
3547,5440,0,36,0,0,0,3,1.0016194360980517,1.0,0.0,1,0,0,0,0,1,0,0,0
6869,10506,1,27,0,1,0,17,0.5178204111103699,1.0,1.0,1,0,0,0,0,1,0,0,0
6458,9888,1,39,0,0,0,8,0.0973833478170393,40.0,40.0,1,0,0,0,0,1,0,1,0
3272,5023,1,21,0,0,0,1,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
3538,5430,1,23,0,0,0,3,0.4686311523061437,4.0,3.0,1,0,0,0,0,1,0,0,0
4115,6300,1,35,0,0,0,1,0.3789268871010585,2.0,1.0,1,0,0,0,0,0,0,0,0
3609,5534,1,35,0,0,0,5,0.4483640514748239,0.0,0.0,0,0,1,0,0,0,0,1,0
4698,7203,1,56,0,0,0,0,0.5267769160164757,6.0,5.0,1,0,0,0,0,1,0,1,0
181,272,1,38,1,1,1,22,0.4102057645754411,28.0,33.0,1,0,0,0,0,1,1,0,0
4961,7580,0,51,0,0,0,2,0.4391918395352028,4.0,6.0,0,0,0,0,0,1,1,0,0
5846,8946,1,32,0,0,0,1,0.3622173124610141,0.0,0.0,1,0,0,0,0,0,0,0,1
1144,1757,1,30,0,0,0,0,0.2704275238757435,0.0,0.0,0,0,0,0,0,0,0,1,0
3252,4991,1,58,0,0,0,10,0.6003440908766216,44.0,1.0,1,0,0,0,0,1,0,1,0
1600,2459,1,36,0,0,0,0,0.54244724459776,1.0,0.0,1,0,0,0,0,1,0,0,0
6804,10413,1,49,0,0,0,1,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,0,1,0
5573,8524,1,29,0,0,0,4,0.4184397546311481,1.0,0.0,1,0,0,0,0,0,0,0,0
4225,6475,1,43,0,0,0,1,0.4213248724413568,0.0,0.0,1,0,0,0,0,0,0,1,0
3350,5148,1,27,0,0,0,0,0.3944419827348675,1.0,0.0,0,0,0,0,0,0,0,1,0
5290,8100,1,34,0,0,0,5,0.5323850226964747,26.0,3.0,1,0,0,0,0,0,0,1,0
1747,2662,1,24,0,0,0,2,0.4686311523061437,6.0,6.0,1,0,0,0,0,1,0,1,0
6095,9332,1,22,0,0,0,0,0.1668365678686235,9.0,2.0,1,0,0,0,0,1,0,0,0
671,1025,1,36,0,0,0,0,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,0,0,0
1424,2188,1,22,0,0,0,0,0.3944419827348675,3.0,0.0,1,0,0,0,0,0,0,1,0
